"ID","Name","Parent","Component","Path","Line","Column","EndLine","EndColumn","CA","CCO","CE","CLLOC","CV","Clone Metric Rules"
"C2999","45~CloneInstance","C482","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","232","3","241","82","1","1","6","10","1","0"
"C3071","54~CloneInstance","C505","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","251","3","261","99","1","1","52","11","1","0"
"C5108","404~CloneInstance","C1126","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","230","3","291","52","1","1","110","62","1","2"
"C5110","407~CloneInstance","C1127","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","230","3","286","5","1","1","56","57","1","1"
"C2616","37~CloneInstance","C427","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","400","3","419","96","1","1","361","20","1","1"
"C3000","46~CloneInstance","C482","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","337","3","346","82","1","1","6","10","1","0"
"C3072","55~CloneInstance","C505","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","356","3","366","99","1","1","53","11","1","0"
"C5111","408~CloneInstance","C1127","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","335","3","391","5","1","1","56","57","1","1"
"C2617","38~CloneInstance","C427","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","489","3","510","96","1","1","363","22","1","1"
"C3001","47~CloneInstance","C482","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","427","3","436","82","1","1","6","10","1","0"
"C3073","56~CloneInstance","C505","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","446","3","456","99","1","1","53","11","1","0"
"C5109","405~CloneInstance","C1126","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","425","3","486","52","1","1","109","62","1","2"
"C5112","409~CloneInstance","C1127","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestInstanceLifecycleTests.java","425","3","481","5","1","1","55","57","1","1"
"C3926","85~CloneInstance","C736","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","128","3","141","87","1","1","583","14","1","1"
"C4869","315~CloneInstance","C1036","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","123","2","142","3","1","1","676","20","1","1"
"C3927","86~CloneInstance","C736","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","149","3","162","97","1","1","583","14","1","1"
"C4870","316~CloneInstance","C1036","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","144","2","163","3","1","1","676","20","1","1"
"C3928","87~CloneInstance","C736","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\TestTemplateInvocationTests.java","215","3","226","88","1","1","583","12","1","1"
"C4885","318~CloneInstance","C1044","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\ConsoleLauncherTests.java","48","2","58","3","1","1","112","11","1","1"
"C4886","319~CloneInstance","C1044","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\ConsoleLauncherTests.java","60","2","70","3","1","1","112","11","1","1"
"C5187","425~CloneInstance","C1145","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-engine\src\main\java\org\junit\platform\engine\UniqueId.java","153","2","164","3","1","3","267","12","1","1"
"C4699","221~CloneInstance","C986","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","50","2","60","3","1","1","59","11","1","0"
"C4700","222~CloneInstance","C986","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","68","2","78","3","1","1","59","11","1","0"
"C4976","351~CloneInstance","C1073","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","96","2","107","3","1","1","204","12","1","1"
"C4977","352~CloneInstance","C1073","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\launcher\TagFilterTests.java","119","2","130","3","1","1","204","12","1","1"
"C4641","188~CloneInstance","C968","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","25","2","38","3","1","1","151","14","1","1"
"C4642","189~CloneInstance","C968","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\launcher\TestPlanTests.java","40","2","53","3","1","1","151","14","1","1"
"C4608","172~CloneInstance","C955","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","80","2","93","3","1","1","122","14","1","1"
"C4609","173~CloneInstance","C955","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","110","2","123","3","1","1","122","14","1","1"
"C4610","174~CloneInstance","C955","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","125","2","138","3","1","1","122","14","1","1"
"C1466","14~CloneInstance","C156","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","146","3","156","70","1","1","126","11","1","1"
"C4611","176~CloneInstance","C956","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","140","2","157","3","1","1","146","18","1","1"
"C1467","15~CloneInstance","C156","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","165","3","175","70","1","1","126","11","1","1"
"C4612","177~CloneInstance","C956","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","159","2","176","3","1","1","146","18","1","1"
"C5078","395~CloneInstance","C1116","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","271","2","286","3","1","1","139","16","1","1"
"C5079","396~CloneInstance","C1116","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","288","2","303","3","1","1","139","16","1","1"
"C1468","16~CloneInstance","C156","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","426","3","436","70","1","1","126","11","1","1"
"C1469","17~CloneInstance","C156","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","447","3","457","70","1","1","126","11","1","1"
"C3944","89~CloneInstance","C743","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","467","3","477","56","1","1","89","11","1","0"
"C3945","90~CloneInstance","C743","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","519","3","529","56","1","1","89","11","1","0"
"C4601","169~CloneInstance","C952","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","513","3","522","59","1","1","202","10","1","1"
"C4602","170~CloneInstance","C952","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineDiscoveryTests.java","534","3","543","59","1","1","200","10","1","1"
"C5119","411~CloneInstance","C1129","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","221","2","239","3","1","1","591","19","1","1"
"C5120","412~CloneInstance","C1129","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-vintage-engine\src\test\java\org\junit\vintage\engine\VintageTestEngineExecutionTests.java","241","2","259","3","1","1","591","19","1","1"
"C4966","347~CloneInstance","C1069","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","254","2","264","3","1","1","199","11","1","1"
"C4967","348~CloneInstance","C1069","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","266","2","277","3","1","1","199","12","1","1"
"C4968","349~CloneInstance","C1069","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","279","2","290","3","1","1","199","12","1","1"
"C3226","61~CloneInstance","C541","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","346","3","357","91","1","1","97","12","1","0"
"C3227","62~CloneInstance","C541","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","370","3","381","91","1","1","98","12","1","0"
"C1373","11~CloneInstance","C130","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","447","3","456","97","1","1","164","10","1","1"
"C1374","12~CloneInstance","C130","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","463","3","472","97","1","1","164","10","1","1"
"C5080","398~CloneInstance","C1117","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","505","2","514","3","1","1","178","10","1","1"
"C5081","399~CloneInstance","C1117","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","516","2","525","3","1","1","178","10","1","1"
"C5082","401~CloneInstance","C1118","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","527","2","537","3","1","1","210","11","1","1"
"C5083","402~CloneInstance","C1118","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\discovery\DiscoverySelectorResolverTests.java","539","2","549","3","1","1","210","11","1","1"
"C5238","434~CloneInstance","C1162","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\main\java\org\junit\jupiter\engine\execution\DefaultParameterContext.java","51","2","60","3","1","1","24","10","1","0"
"C4661","199~CloneInstance","C977","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterAllTests.java","85","2","108","3","1","1","22","24","1","0"
"C4662","200~CloneInstance","C977","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterAllTests.java","110","2","135","3","1","1","22","26","1","0"
"C4794","303~CloneInstance","C1026","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","57","2","96","3","1","1","258","40","1","2"
"C4781","285~CloneInstance","C1021","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","98","2","119","3","1","1","258","22","1","1"
"C4786","292~CloneInstance","C1023","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","100","3","117","43","1","1","239","18","1","1"
"C4792","300~CloneInstance","C1025","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","121","2","152","3","1","1","258","32","1","1"
"C4790","297~CloneInstance","C1024","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","185","3","206","43","1","1","239","22","1","1"
"C4782","287~CloneInstance","C1022","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","257","2","281","3","1","1","261","25","1","1"
"C4787","293~CloneInstance","C1023","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","259","3","277","43","1","1","239","19","1","1"
"C4783","288~CloneInstance","C1022","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","283","2","307","3","1","1","261","25","1","1"
"C4788","294~CloneInstance","C1023","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterEachTests.java","285","3","303","43","1","1","239","19","1","1"
"C4793","302~CloneInstance","C1026","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterTestExecutionCallbackTests.java","58","2","97","3","1","1","258","40","1","2"
"C4780","284~CloneInstance","C1021","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterTestExecutionCallbackTests.java","99","2","120","3","1","1","258","22","1","1"
"C4784","290~CloneInstance","C1023","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterTestExecutionCallbackTests.java","101","3","118","43","1","1","239","18","1","1"
"C4791","299~CloneInstance","C1025","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterTestExecutionCallbackTests.java","122","2","153","3","1","1","258","32","1","1"
"C4789","296~CloneInstance","C1024","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterTestExecutionCallbackTests.java","215","3","236","43","1","1","239","22","1","1"
"C4785","291~CloneInstance","C1023","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\BeforeAndAfterTestExecutionCallbackTests.java","246","3","264","43","1","1","239","19","1","1"
"C4893","323~CloneInstance","C1047","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","66","2","75","3","1","1","139","10","1","1"
"C4894","324~CloneInstance","C1047","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","77","2","86","3","1","1","139","10","1","1"
"C4927","329~CloneInstance","C1051","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","88","2","108","3","1","1","247","21","1","1"
"C4928","330~CloneInstance","C1051","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","128","2","149","3","1","1","247","22","1","1"
"C4895","325~CloneInstance","C1047","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","151","2","160","3","1","1","139","10","1","1"
"C4896","326~CloneInstance","C1047","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","162","2","171","3","1","1","139","10","1","1"
"C4897","327~CloneInstance","C1047","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\ParameterResolverTests.java","173","2","182","3","1","1","139","10","1","1"
"C4853","305~CloneInstance","C1030","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestExecutionExceptionHandlerTests.java","62","2","77","3","1","1","605","16","1","1"
"C4854","306~CloneInstance","C1030","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\extension\TestExecutionExceptionHandlerTests.java","96","2","111","3","1","1","605","16","1","1"
"C5186","424~CloneInstance","C1145","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-api\src\main\java\org\junit\jupiter\api\extension\ExtensionContext.java","423","3","433","4","1","3","21","11","1","0"
"C4758","270~CloneInstance","C1011","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\execution\ExtensionValuesStoreTests.java","157","3","167","4","1","1","137","11","1","1"
"C4759","271~CloneInstance","C1011","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-jupiter-engine\src\test\java\org\junit\jupiter\engine\execution\ExtensionValuesStoreTests.java","241","3","251","4","1","1","137","11","1","1"
"C4434","102~CloneInstance","C886","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-commons\src\main\java\org\junit\platform\commons\util\StringUtils.java","141","5","152","6","1","5","8","12","1","0"
"C4435","103~CloneInstance","C886","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-commons\src\main\java\org\junit\platform\commons\util\StringUtils.java","153","5","164","6","1","5","8","12","1","0"
"C4590","165~CloneInstance","C948","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ClasspathScannerTests.java","72","2","82","3","1","2","21","11","1","0"
"C4591","166~CloneInstance","C948","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ClasspathScannerTests.java","84","2","94","3","1","2","21","11","1","0"
"C4592","167~CloneInstance","C948","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ClasspathScannerTests.java","96","2","106","3","1","2","21","11","1","0"
"C4467","111~CloneInstance","C902","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ReflectionUtilsTests.java","802","2","820","3","1","1","243","19","1","1"
"C4468","112~CloneInstance","C902","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ReflectionUtilsTests.java","822","2","841","3","1","1","243","20","1","1"
"C4616","179~CloneInstance","C958","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ReflectionUtilsTests.java","899","3","916","35","1","1","255","18","1","1"
"C4617","180~CloneInstance","C958","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\commons\util\ReflectionUtilsTests.java","924","3","941","35","1","1","255","18","1","1"
"C1341","4~CloneInstance","C121","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-console\src\main\java\org\junit\platform\console\options\AvailableOptions.java","129","3","143","24","1","1","8","15","1","0"
"C1342","5~CloneInstance","C121","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-console\src\main\java\org\junit\platform\console\options\AvailableOptions.java","174","3","186","24","1","1","8","13","1","0"
"C1343","7~CloneInstance","C122","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-console\src\main\java\org\junit\platform\console\options\AvailableOptions.java","129","3","139","24","1","1","6","11","1","0"
"C1344","8~CloneInstance","C122","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-console\src\main\java\org\junit\platform\console\options\AvailableOptions.java","141","3","151","24","1","1","6","11","1","0"
"C1345","9~CloneInstance","C122","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\junit-platform-console\src\main\java\org\junit\platform\console\options\AvailableOptions.java","174","3","183","24","1","1","6","10","1","0"
"C4697","218~CloneInstance","C985","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","121","2","130","3","1","1","138","10","1","1"
"C4698","219~CloneInstance","C985","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","132","2","141","3","1","1","138","10","1","1"
"C4683","215~CloneInstance","C983","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","158","2","170","3","1","1","138","13","1","1"
"C4684","216~CloneInstance","C983","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","172","2","184","3","1","1","138","13","1","1"
"C4673","212~CloneInstance","C981","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","186","2","196","3","1","1","158","11","1","1"
"C4674","213~CloneInstance","C981","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","203","2","213","3","1","1","158","11","1","1"
"C4665","202~CloneInstance","C979","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","220","2","229","3","1","1","138","10","1","1"
"C4666","203~CloneInstance","C979","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","236","2","245","3","1","1","138","10","1","1"
"C4667","205~CloneInstance","C980","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","312","2","325","3","1","1","218","14","1","1"
"C4668","206~CloneInstance","C980","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","332","2","345","3","1","1","218","14","1","1"
"C4669","207~CloneInstance","C980","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","352","2","365","3","1","1","218","14","1","1"
"C4670","208~CloneInstance","C980","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.0\platform-tests\src\test\java\org\junit\platform\console\options\JOptSimpleCommandLineOptionsParserTests.java","372","2","385","3","1","1","218","14","1","1"
